93.94,90.5,93.94,8523600,8523600.0000000000,-40967845.4071505000,-40976520.9250862000,-33311044.7207481000,-7665476.20433807000
95.5,92.12,93.62,9551900,-1073882.2485207000,-42041727.6556712000,-41509124.2903787000,-34898441.6180068000,-6610682.67237184000
97.06,94.12,97,8680500,8326193.8775510100,-33715533.7781202000,-37612329.0342494000,-34683367.4653002000,-2928961.56894926000
97.5,94.87,95,7151700,-6444687.8326996400,-40160221.6108198000,-38886275.3225346000,-35679159.1281219000,-3207116.19441270000
96.25,93,95.87,9673100,7411082.7692308000,-32749138.8415890000,-35817707.0820618000,-35146428.1669341000,-671278.91512771000
96.37,93.87,94.06,6264700,-5312465.6000000100,-38061604.4415890000,-36939655.7618254000,-35676460.2168714000,-1263195.54495405000
95,93,94.62,8541600,5295792.0000000400,-32765812.4415890000,-34852734.1017072000,-35147251.5304564000,294517.42874918100
94.87,92.62,93.75,8358000,37146.6666666329,-32728665.7749224000,-33790699.9383148000,-34707508.6658139000,916808.72749905300
98.25,93.56,98,18720800,16724979.1044776000,-16003686.6704448000,-24897193.3043798000,-31306813.7575649000,6409620.45318514000
105.12,98.37,103.94,19683100,12801305.0370370000,-3202381.6334077700,-14049787.4688938000,-26196917.0077182000,12147129.53882440000
108.44,104.44,107.87,13682500,9782987.5000000500,6580605.8665922800,-3734590.8011507500,-20237367.3942072000,16502776.59305640000
109.87,106,106.06,10668100,-10337306.2015504000,-3756700.3349581000,-3745645.5680544200,-17240882.4743437000,13495236.90628930000
